2026-08-17 15:47:57.936: File Name: 20260817-2.tsv
2026-08-17 15:47:57.936: 
Date	Order No	Product No	Lot or Serial	Test group	Test name	Excel file	Sheet name	Line	Module	Command	Parameters	Response	Elapsed seconds
08:53:49.801	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:50.035	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:53:50.066	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093495
08:53:50.301	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:50.332	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:50.566	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:50.597	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093497
08:53:50.832	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:50.863	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:51.097	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:51.129	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:53:51.363	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:51.394	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:51.628	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:53:51.660	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:53:51.894	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:53:51.925	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:53:52.160	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:53:52.191	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:52.425	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:52.456	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:53:52.691	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:52.722	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:52.956	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:52.987	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:53:53.222	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312423
08:53:53.253	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:53.487	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:53.519	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:53.753	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:53.784	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:53:54.018	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:54.050	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:53:54.284	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:54.315	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:54.550	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:54.581	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:54.815	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:54.846	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:55.081	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312433
08:53:55.112	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:53:55.346	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:53:55.378	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109349
08:53:55.612	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:55.643	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:55.877	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312412
08:53:55.909	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109351
08:53:56.143	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:56.174	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:56.409	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:56.440	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:56.674	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:53:56.705	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:53:56.940	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:56.971	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093496
08:53:57.205	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:53:57.236	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:53:57.471	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312408
08:53:57.502	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093499
08:53:57.736	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312437
08:53:57.768	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093544
08:53:58.002	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:58.033	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:58.268	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:58.299	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:58.533	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:58.564	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:58.799	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:58.830	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.10935
08:53:59.064	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312452
08:53:59.095	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093462
08:53:59.330	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:53:59.361	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:59.595	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312433
08:53:59.627	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:53:59.861	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:53:59.892	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:00.126	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:54:00.158	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:54:00.392	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:00.423	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:00.658	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:00.689	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:00.923	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312416
08:54:00.954	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093496
08:54:01.189	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.031242
08:54:01.220	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093491
08:54:01.454	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:01.485	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:01.720	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:01.751	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:01.985	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312438
08:54:02.017	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:02.251	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:54:02.282	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093481
08:54:02.532	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312429
08:54:02.563	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093524
08:54:02.829	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:02.860	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:03.126	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:03.157	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093491
08:54:03.423	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:03.454	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:03.751	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:03.782	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:04.047	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:54:04.079	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:04.313	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:04.344	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:04.625	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:04.657	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:54:04.922	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:04.953	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:05.219	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:05.250	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:05.516	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:05.547	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:05.813	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:05.844	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109349
08:54:06.094	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312432
08:54:06.125	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:06.391	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:06.422	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:54:06.672	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:06.703	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:06.969	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:07.000	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:07.250	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:07.281	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093487
08:54:07.515	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312429
08:54:07.547	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:07.781	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:07.812	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093492
08:54:08.062	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:08.093	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
08:54:08.328	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312428
08:54:08.359	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093485
08:54:08.593	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:08.624	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:08.859	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:08.890	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093486
08:54:09.124	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:09.156	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093489
08:54:09.390	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312427
08:54:09.421	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093496
08:54:09.702	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:09.734	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:09.999	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:10.030	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:10.296	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:10.327	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093494
08:54:10.593	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312425
08:54:10.624	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.109349
08:54:10.858	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312429
08:54:10.890	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093493
08:54:11.124	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	21	FinsUdp	InputPort	"DETECT_EUT"	"0,1"	0.0312426
08:54:11.155	1234567-8	2222222-2	22219M	CommonCP2E_HD	OnPass	CommonCP2E_HD	OnPass	23	CommonUtility	Sleep	"100"	"0"	0.1093488
